"res_entry_id","political_function"
"CH_Segmueller_Eva_1932__1","NT_LE-LH_T3_NA_01"
"CH_Segmueller_Pius_1952__1","NT_LE-LH_T3_NA_01"
"CH_Segond_Guy_1945__1","NT_LE-LH_T3_NA_01"
"CH_Seiler_Bernhard_1930__1","NT_LE-UH_T3_NA_01"
"CH_Seiler_Hanspeter_1933__1","NT_LE-LH_T3_NA_01"
"CH_Seiler_Priska_1968__1","NT_LE-LH_T3_NA_01"
"CH_Seiler_Rolf_1932__1","NT_LE-LH_T3_NA_01"
"CH_Seiler_Walter_1896__1","NT_LE-LH_T3_NA_01"
"CH_Semadeni_Silva_1952__1","NT_LE-LH_T3_NA_01"
"CH_Semadeni_Silva_1952__2","NT_LE-LH_T3_NA_01"
"CH_Seydoux_Anne_1958__4","NT_LE-UH_T3_NA_01"
"CH_Sieber_Ernst_1927__1","NT_LE-LH_T3_NA_01"
"CH_Siegenthaler_Heinz_1955__1","NT_LE-LH_T3_NA_01"
"CH_Siegenthaler_Heinz_1955__10","NT_LE-LH_T3_NA_01"
"CH_Siegmann_Walter_1910__1","NT_LE-LH_T3_NA_01"
"CH_Siegrist_Rudolf_1886__1","NT_LE-LH_T3_NA_01"
"CH_Siegrist_Ulrich_1945__1","NT_LE-LH_T3_NA_01"
"CH_Sigerist_Heinrich_1881__1","NT_LE-LH_T3_NA_01"
"CH_Sigrist_Albert_1923__1","NT_LE-LH_T3_NA_01"
"CH_Simmen_Rosemarie_1938__1","NT_LE-UH_T3_NA_01"
"CH_Simon_Jean_1948__1","NT_LE-LH_T3_NA_01"
"CH_Simoneschi_Chiara_1946__1","NT_LE-LH_T3_NA_01"
"CH_Singeisen_Verena_1945__1","NT_LE-LH_T3_NA_01"
"CH_Slongo_Marianne_1948__1","NT_LE-UH_T3_NA_01"
"CH_Soldini_Mario_1913__1","NT_LE-LH_T3_NA_01"
"CH_Sollberger_Charles_1896__1","NT_LE-LH_T3_NA_01"
"CH_Sollberger_Sandra_1973__1","NT_LE-LH_T3_NA_01"
"CH_Sommaruga_Carlo_1959__1","NT_LE-LH_T3_NA_01"
"CH_Sommaruga_Simonetta_1960__1","NT_LE-UH_T3_NA_01"
"CH_Sommaruga_Simonetta_1960__2","NT_LE-LH_T3_NA_01"
"CH_Spaelti_Peter_1930__1","NT_LE-LH_T3_NA_01"
"CH_Speck_Christian_1937__1","NT_LE-LH_T3_NA_01"
"CH_Speiser_Ernst_1889__1","NT_LE-UH_T3_NA_01"
"CH_Speiser_Ernst_1889__2","NT_LE-LH_T3_NA_01"
"CH_Speziali_Carlo_1921__1","NT_LE-LH_T3_NA_01"
"CH_Spielmann_Jean_1944__1","NT_LE-LH_T3_NA_01"
"CH_Spiess_Gertrud_1914__1","NT_LE-LH_T3_NA_01"
"CH_Spindler_Albert_1906__1","NT_LE-LH_T3_NA_01"
"CH_Spoerry_Vreni_1938__1","NT_LE-UH_T3_NA_01"
"CH_Spoerry_Vreni_1938__2","NT_LE-LH_T3_NA_01"
"CH_Sprecher_Georg_1913__1","NT_LE-LH_T3_NA_01"
"CH_Spreng_Liselotte_1912__1","NT_LE-LH_T3_NA_01"
"CH_Spuehler_Willy_1902__1","NT_LE-UH_T3_NA_01"
"CH_Spuehler_Willy_1902__2","NT_LE-LH_T3_NA_01"
"CH_Spuhler_Peter_1959__1","NT_LE-LH_T3_NA_01"
"CH_Stadelmann_Hans_1918__1","NT_LE-LH_T3_NA_01"
"CH_Stadler_Anton_1920__1","NT_LE-LH_T3_NA_01"
"CH_Stadler_Anton_1920__2","NT_LE-LH_T3_NA_01"
"CH_Stadler_Hansruedi_1953__1","NT_LE-UH_T3_NA_01"
"CH_Stadler_Markus_1948__1","NT_LE-UH_T3_NA_01"
"CH_Stadlin_Manfred_1906__1","NT_LE-LH_T3_NA_01"
"CH_Staehelin_Heinrich_1903__1","NT_LE-LH_T3_NA_01"
"CH_Staehelin_Philipp_1944__1","NT_LE-UH_T3_NA_01"
"CH_Staehli_Alfred_1902__1","NT_LE-LH_T3_NA_01"
"CH_Staehli_Fritz_1895__1","NT_LE-UH_T3_NA_01"
"CH_Staehli_Fritz_1895__2","NT_LE-LH_T3_NA_01"
"CH_Staehli_Hans_1889__1","NT_LE-LH_T3_NA_01"
"CH_Staehli_Hans_1889__2","NT_LE-LH_T3_NA_01"
"CH_Staehli_Roland_1917__1","NT_LE-LH_T3_NA_01"
"CH_Stahl_Juerg_1968__1","NT_LE-LH_T3_NA_01"
"CH_Stalder_Fritz_1928__1","NT_LE-LH_T3_NA_01"
"CH_Stamm_Judith_1934__1","NT_LE-LH_T3_NA_01"
"CH_Stamm_Luzi_1952__1","NT_LE-LH_T3_NA_01"
"CH_Stamm_Walter_1927__1","NT_LE-LH_T3_NA_01"
"CH_Stappung_Sepp_1926__1","NT_LE-LH_T3_NA_01"
"CH_Stebler_Pius_1911__1","NT_LE-LH_T3_NA_01"
"CH_Stefani_Alberto_1918__1","NT_LE-UH_T3_NA_01"
"CH_Steffen_Hans_1931__1","NT_LE-LH_T3_NA_01"
"CH_Steiert_Jean_1961__1","NT_LE-LH_T3_NA_01"
"CH_Steiger_Hans_1944__1","NT_LE-LH_T3_NA_01"
"CH_Steinegger_Franz_1943__1","NT_LE-LH_T3_NA_01"
"CH_Steinemann_Barbara_1976__1","NT_LE-LH_T3_NA_01"
"CH_Steinemann_Walter_1938__1","NT_LE-LH_T3_NA_01"
"CH_Steiner_Arthur_1896__1","NT_LE-LH_T3_NA_01"
"CH_Steiner_Ernst_1920__1","NT_LE-UH_T3_NA_01"
"CH_Steiner_Karl_1897__1","NT_LE-LH_T3_NA_01"
"CH_Steiner_Rudolf_1945__1","NT_LE-LH_T3_NA_01"
"CH_Steinmann_Paul_1893__1","NT_LE-LH_T3_NA_01"
"CH_Steinmann_Paul_1893__2","NT_LE-LH_T3_NA_01"
"CH_Stich_Otto_1927__1","NT_LE-LH_T3_NA_01"
"CH_Stiefel_Ernst_1887__1","NT_LE-LH_T3_NA_01"
"CH_Stiffler_Hans_1904__1","NT_LE-LH_T3_NA_01"
"CH_Stirnemann_Erwin_1885__1","NT_LE-LH_T3_NA_01"
"CH_Stocker_Monika_1948__1","NT_LE-LH_T3_NA_01"
"CH_Stocker_Werner_1904__1","NT_LE-LH_T3_NA_01"
"CH_Stoeckli_Hans_1952__1","NT_LE-UH_T3_NA_01"
"CH_Stoeckli_Hans_1952__2","NT_LE-LH_T3_NA_01"
"CH_Stoeckli_Xaver_1888__1","NT_LE-UH_T3_NA_01"
"CH_Stoeckli_Xaver_1888__2","NT_LE-LH_T3_NA_01"
"CH_Stoffel_Leo_1910__1","NT_LE-LH_T3_NA_01"
"CH_Stolz_Daniel_1968__1","NT_LE-LH_T3_NA_01"
"CH_Strahm_Hans_1907__1","NT_LE-LH_T3_NA_01"
"CH_Strahm_Rudolf_1943__1","NT_LE-LH_T3_NA_01"
"CH_Straumann_Walter_1943__1","NT_LE-LH_T3_NA_01"
"CH_Strebel_Charles_1903__1","NT_LE-LH_T3_NA_01"
"CH_Streiff_Marianne_1957__1","NT_LE-LH_T3_NA_01"
"CH_Stucki_Fridolin_1913__1","NT_LE-UH_T3_NA_01"
"CH_Stucki_Jakob_1924__1","NT_LE-UH_T3_NA_01"
"CH_Stucky_Georg_1930__1","NT_LE-LH_T3_NA_01"
"CH_Studer_Ernst_1896__1","NT_LE-LH_T3_NA_01"
"CH_Studer_Heiner_1949__1","NT_LE-LH_T3_NA_01"
"CH_Studer_Jean_1957__1","NT_LE-UH_T3_NA_01"
"CH_Studer_Otto_1898__1","NT_LE-LH_T3_NA_01"
"CH_Stuenzi_Walter_1896__1","NT_LE-LH_T3_NA_01"
"CH_Stuessi_Rudolf_1883__1","NT_LE-UH_T3_NA_01"
"CH_Stump_Doris_1950__1","NT_LE-LH_T3_NA_01"
"CH_Stutz_Josef_1877__1","NT_LE-LH_T3_NA_01"
"CH_Suter_Adolf_1882__1","NT_LE-UH_T3_NA_01"
"CH_Suter_Marc_1953__35","NT_LE-LH_T3_NA_01"
"CH_Suter_Marc_1953__36","NT_LE-LH_T3_NA_01"
"CH_Suter_Rudolf_1914__1","NT_LE-LH_T3_NA_01"
"CH_Tanner_Fritz_1923__1","NT_LE-LH_T3_NA_01"
"CH_Tanner_Paul_1913__1","NT_LE-LH_T3_NA_01"
"CH_Tatti_Pierino_1893__1","NT_LE-LH_T3_NA_01"
"CH_Tenchio_Ettore_1915__1","NT_LE-LH_T3_NA_01"
"CH_Teuscher_Franziska_1958__1","NT_LE-LH_T3_NA_01"
"CH_Teuscher_Pierre_1921__1","NT_LE-LH_T3_NA_01"
"CH_Thalmann_Hanny_1912__1","NT_LE-LH_T3_NA_01"
"CH_Thanei_Anita_1954__1","NT_LE-LH_T3_NA_01"
"CH_Theiler_Georges_1949__1","NT_LE-UH_T3_NA_01"
"CH_Theiler_Georges_1949__2","NT_LE-LH_T3_NA_01"
"CH_Theubet_Gabriel_1936__1","NT_LE-LH_T3_NA_01"
"CH_Theus_Arno_1911__1","NT_LE-UH_T3_NA_01"
"CH_Thevoz_Georges_1914__1","NT_LE-LH_T3_NA_01"
"CH_Thorens_Adele_1971__1","NT_LE-LH_T3_NA_01"
"CH_Thuer_Hanspeter_1949__1","NT_LE-LH_T3_NA_01"
"CH_Tillmanns_Pierre_1939__1","NT_LE-LH_T3_NA_01"
"CH_Tissieres_Rodolphe_1911__1","NT_LE-LH_T3_NA_01"
"CH_Tochon_Robert_1926__1","NT_LE-LH_T3_NA_01"
"CH_Toengi_Michael_1967__1","NT_LE-LH_T3_NA_01"
"CH_Toggenburg_Rudolf_1899__1","NT_LE-LH_T3_NA_01"
"CH_Torche_Paul_1912__1","NT_LE-UH_T3_NA_01"
"CH_Torche_Paul_1912__2","NT_LE-LH_T3_NA_01"
"CH_Tornare_Manuel_1951__1","NT_LE-LH_T3_NA_01"
"CH_Travelletti_Adolphe_1914__1","NT_LE-LH_T3_NA_01"
"CH_Trede_Aline_1983__1","NT_LE-LH_T3_NA_01"
"CH_Trede_Aline_1983__16","NT_LE-LH_T3_NA_01"
"CH_Triebold_Erwin_1907__1","NT_LE-LH_T3_NA_01"
"CH_Triponez_Pierre_1943__1","NT_LE-LH_T3_NA_01"
"CH_Troillet_Maurice_1880__1","NT_LE-UH_T3_NA_01"
"CH_Troillet_Maurice_1880__2","NT_LE-LH_T3_NA_01"
"CH_Troillet_Maurice_1880__3","NT_LE-LH_T3_NA_01"
"CH_Trottmann_Karl_1915__1","NT_LE-LH_T3_NA_01"
"CH_Trueb_Walther_1883__1","NT_LE-LH_T3_NA_01"
"CH_Tschaeppaet_Alexander_1952__1","NT_LE-LH_T3_NA_01"
"CH_Tschaeppaet_Alexander_1952__2","NT_LE-LH_T3_NA_01"
"CH_Tschaeppaet_Reynold_1917__1","NT_LE-LH_T3_NA_01"
"CH_Tschanz_Hans_1902__1","NT_LE-LH_T3_NA_01"
"CH_Tschopp_Josef_1912__1","NT_LE-LH_T3_NA_01"
"CH_Tschopp_Peter_1940__1","NT_LE-LH_T3_NA_01"
"CH_Tschudi_Hans_1913__1","NT_LE-UH_T3_NA_01"
"CH_Tschuemperlin_Andy_1962__1","NT_LE-LH_T3_NA_01"
"CH_Tschumi_Hans_1908__1","NT_LE-LH_T3_NA_01"
"CH_Tschumi_Hans_1908__2","NT_LE-LH_T3_NA_01"
"CH_Tschuppert_Karl_1941__1","NT_LE-LH_T3_NA_01"
"CH_Tuchschmid_Walter_1893__1","NT_LE-LH_T3_NA_01"
"CH_Tuena_Mauro_1972__1","NT_LE-LH_T3_NA_01"
"CH_Uchtenhagen_Lilian_1928__1","NT_LE-LH_T3_NA_01"
"CH_Ueltschi_Hans_1913__1","NT_LE-LH_T3_NA_01"
"CH_Ueltschi_Johann_1882__1","NT_LE-LH_T3_NA_01"
"CH_Ueltschi_Johann_1882__2","NT_LE-LH_T3_NA_01"
"CH_Ueltschi_Johann_1882__3","NT_LE-LH_T3_NA_01"
"CH_Uhlmann_Hans_1933__1","NT_LE-UH_T3_NA_01"
"CH_Uhlmann_Hans_1933__2","NT_LE-LH_T3_NA_01"
"CH_Uhlmann_Jacques_1895__1","NT_LE-LH_T3_NA_01"
"CH_Uhlmann_Jacques_1895__2","NT_LE-LH_T3_NA_01"
"CH_Ullmann_Erich_1892__1","NT_LE-UH_T3_NA_01"
"CH_Ulrich_Josef_1916__1","NT_LE-UH_T3_NA_01"
"CH_Ulrich_Josef_1916__2","NT_LE-LH_T3_NA_01"
"CH_Ulrich_Ursula_1947__1","NT_LE-LH_T3_NA_01"
"CH_Urech_Willy_1912__1","NT_LE-UH_T3_NA_01"
"CH_Vallender_Dorle_1941__1","NT_LE-LH_T3_NA_01"
"CH_Vanek_Pierre_1954__1","NT_LE-LH_T3_NA_01"
"CH_Vannay_Francoise_1945__1","NT_LE-LH_T3_NA_01"
"CH_vanSinger_Christian_1950__1","NT_LE-LH_T3_NA_01"
"CH_Vaterlaus_Ernst_1891__1","NT_LE-UH_T3_NA_01"
"CH_Vaudroz_Jean_1953__1","NT_LE-LH_T3_NA_01"
"CH_Vaudroz_Rene_1947__1","NT_LE-LH_T3_NA_01"
"CH_Veillon_Pierre_1950__1","NT_LE-LH_T3_NA_01"
"CH_Verda_Alberto_1910__1","NT_LE-LH_T3_NA_01"
"CH_Vermot_Ruth_1941__1","NT_LE-LH_T3_NA_01"
"CH_Vetsch_Burkhard_1937__1","NT_LE-LH_T3_NA_01"
"CH_Vetsch_Florian_1921__1","NT_LE-LH_T3_NA_01"
"CH_Vetterli_Werner_1929__1","NT_LE-LH_T3_NA_01"
"CH_Vieli_Josef_1884__1","NT_LE-UH_T3_NA_01"
"CH_Villard_Arthur_1917__1","NT_LE-LH_T3_NA_01"
"CH_Villard_Rene_1902__1","NT_LE-LH_T3_NA_01"
"CH_Villiger_Kaspar_1941__1","NT_LE-UH_T3_NA_01"
"CH_Villiger_Kaspar_1941__2","NT_LE-LH_T3_NA_01"
"CH_Vincent_Jean_1906__1","NT_LE-LH_T3_NA_01"
"CH_Vincenz_Gion_1921__1","NT_LE-UH_T3_NA_01"
"CH_Vischer_Daniel_1950__1","NT_LE-LH_T3_NA_01"
"CH_Vitali_Albert_1955__1","NT_LE-LH_T3_NA_01"
"CH_Vodoz_Antoine_1900__1","NT_LE-LH_T3_NA_01"
"CH_Vogel_Daniel_1943__1","NT_LE-LH_T3_NA_01"
"CH_Vogler_Karl_1956__1","NT_LE-LH_T3_NA_01"
"CH_Vogt_Hans_1969__10","NT_LE-LH_T3_NA_01"
"CH_Vogt_Werner_1905__1","NT_LE-UH_T3_NA_01"
"CH_Vollenweider_Jakob_1912__1","NT_LE-LH_T3_NA_01"
"CH_Vollmer_Peter_1946__1","NT_LE-LH_T3_NA_01"
"CH_vonAllmen_Hansueli_1946__1","NT_LE-LH_T3_NA_01"
"CH_vonAlmen_Fritz_1890__1","NT_LE-LH_T3_NA_01"
"CH_vonArx_Kurt_1921__1","NT_LE-LH_T3_NA_01"
"CH_vonderAa_Albert_1894__1","NT_LE-LH_T3_NA_01"
"CH_vonFelten_Margrith_1944__1","NT_LE-LH_T3_NA_01"
"CH_vonGraffenried_Alec_1962__1","NT_LE-LH_T3_NA_01"
"CH_vonGreyerz_Walo_1898__1","NT_LE-LH_T3_NA_01"
"CH_Vonlanthen_Beat_1957__1","NT_LE-UH_T3_NA_01"
"CH_vonMoos_Ludwig_1910__1","NT_LE-UH_T3_NA_01"
"CH_vonRoten_Peter_1916__1","NT_LE-LH_T3_NA_01"
"CH_vonRotz_Christoph_1966__1","NT_LE-LH_T3_NA_01"
"CH_vonSiebenthal_Erich_1958__1","NT_LE-LH_T3_NA_01"
"CH_Vontobel_William_1909__1","NT_LE-LH_T3_NA_01"
"CH_vonWaldkirch_Eduard_1890__1","NT_LE-LH_T3_NA_01"
"CH_Voruz_Eric_1945__1","NT_LE-LH_T3_NA_01"
"CH_Waber_Christian_1948__1","NT_LE-LH_T3_NA_01"
"CH_Waefler_Markus_1948__1","NT_LE-LH_T3_NA_01"
"CH_Wagner_Arnold_1890__1","NT_LE-LH_T3_NA_01"
"CH_Wagner_Paul_1917__1","NT_LE-LH_T3_NA_01"
"CH_Wahlen_Friedrich_1899__1","NT_LE-UH_T3_NA_01"
"CH_Waldner_Fritz_1911__1","NT_LE-LH_T3_NA_01"
"CH_Waldvogel_Erwin_1920__1","NT_LE-LH_T3_NA_01"
"CH_Walker_Felix_1935__1","NT_LE-LH_T3_NA_01"
"CH_Walker_Ludwig_1879__1","NT_LE-UH_T3_NA_01"
"CH_Walliser_Bruno_1966__1","NT_LE-LH_T3_NA_01"
"CH_Walter_Hansjoerg_1951__1","NT_LE-LH_T3_NA_01"
"CH_Walti_Beat_1968__1","NT_LE-LH_T3_NA_01"
"CH_Wander_Georg_1898__1","NT_LE-LH_T3_NA_01"
"CH_Wandfluh_Hansruedi_1952__1","NT_LE-LH_T3_NA_01"
"CH_Wanner_Christian_1947__1","NT_LE-LH_T3_NA_01"
"CH_Wanner_Hermann_1914__1","NT_LE-LH_T3_NA_01"
"CH_Wartmann_Otto_1890__1","NT_LE-LH_T3_NA_01"
"CH_Wartmann_Rudolf_1902__1","NT_LE-LH_T3_NA_01"
"CH_Wasserfallen_Christian_1981__1","NT_LE-LH_T3_NA_01"
"CH_Wasserfallen_Flavia_1979__1","NT_LE-LH_T3_NA_01"
"CH_Wasserfallen_Kurt_1947__1","NT_LE-LH_T3_NA_01"
"CH_Weber_Agnes_1951__1","NT_LE-LH_T3_NA_01"
"CH_Weber_Alfred_1923__1","NT_LE-LH_T3_NA_01"
"CH_Weber_Ernst_1906__1","NT_LE-LH_T3_NA_01"
"CH_Weber_Hans_1908__1","NT_LE-LH_T3_NA_01"
"CH_Weber_Jakob_1887__1","NT_LE-UH_T3_NA_01"
"CH_Weber_Jakob_1887__2","NT_LE-LH_T3_NA_01"
"CH_Weber_Joachim_1913__1","NT_LE-LH_T3_NA_01"
"CH_Weber_Karl_1935__1","NT_LE-LH_T3_NA_01"
"CH_Weber_Leo_1920__1","NT_LE-LH_T3_NA_01"
"CH_Weber_Marie_1957__1","NT_LE-LH_T3_NA_01"
"CH_Weber_Max_1897__1","NT_LE-LH_T3_NA_01"
"CH_Weber_Max_1897__2","NT_LE-LH_T3_NA_01"
"CH_Weber_Monika_1943__1","NT_LE-UH_T3_NA_01"
"CH_Weber_Monika_1943__2","NT_LE-LH_T3_NA_01"
"CH_Weber_Rolf_1923__1","NT_LE-LH_T3_NA_01"
"CH_Weber_Walter_1917__1","NT_LE-UH_T3_NA_01"
"CH_Weck_Bernard_1890__1","NT_LE-UH_T3_NA_01"
"CH_Weder_Hansjuerg_1928__1","NT_LE-LH_T3_NA_01"
"CH_Wehrli_Laurent_1965__1","NT_LE-LH_T3_NA_01"
"CH_Wehrli_Reto_1965__1","NT_LE-LH_T3_NA_01"
"CH_Weibel_Rainer_1921__1","NT_LE-LH_T3_NA_01"
"CH_Weibel_Thomas_1954__1","NT_LE-LH_T3_NA_01"
"CH_Weigelt_Peter_1956__1","NT_LE-LH_T3_NA_01"
"CH_Weisskopf_Erich_1920__1","NT_LE-LH_T3_NA_01"
"CH_Wellauer_Hermann_1924__1","NT_LE-LH_T3_NA_01"
"CH_Welter_Rudolf_1911__1","NT_LE-LH_T3_NA_01"
"CH_Wenger_Otto_1910__1","NT_LE-LH_T3_NA_01"
"CH_Wenger_Rico_1944__1","NT_LE-UH_T3_NA_01"
"CH_Wenk_Gustav_1884__1","NT_LE-UH_T3_NA_01"
"CH_Wenk_Willi_1914__1","NT_LE-UH_T3_NA_01"
"CH_Wermuth_Cedric_1986__1","NT_LE-LH_T3_NA_01"
"CH_Wey_Max_1892__1","NT_LE-LH_T3_NA_01"
"CH_Weyeneth_Hermann_1943__1","NT_LE-LH_T3_NA_01"
"CH_Wick_Hugo_1935__1","NT_LE-LH_T3_NA_01"
"CH_Wick_Hugo_1935__2","NT_LE-LH_T3_NA_01"
"CH_Wick_Karl_1891__1","NT_LE-LH_T3_NA_01"
"CH_Wicki_Franz_1939__1","NT_LE-UH_T3_NA_01"
"CH_Wicki_Hans_1964__1","NT_LE-UH_T3_NA_01"
"CH_Wicky_Nelly_1923__1","NT_LE-LH_T3_NA_01"
"CH_Widmer_Bernhard_1876__1","NT_LE-LH_T3_NA_01"
"CH_Widmer_Hans_1941__1","NT_LE-LH_T3_NA_01"
"CH_Widmer_Sigmund_1919__1","NT_LE-LH_T3_NA_01"
"CH_Widmer_Sigmund_1919__2","NT_LE-LH_T3_NA_01"
"CH_Widmer_Walter_1897__1","NT_LE-LH_T3_NA_01"
"CH_Widrig_Hans_1941__1","NT_LE-LH_T3_NA_01"
"CH_Widrig_Hans_1941__2","NT_LE-LH_T3_NA_01"
"CH_Wiederkehr_Roland_1943__1","NT_LE-LH_T3_NA_01"
"CH_Wiedmer_Woldemar_1898__1","NT_LE-LH_T3_NA_01"
"CH_Wilhelm_Jean_1929__1","NT_LE-LH_T3_NA_01"
"CH_Winiker_Vinzenz_1883__1","NT_LE-LH_T3_NA_01"
"CH_Winiker_Vinzenz_1883__2","NT_LE-LH_T3_NA_01"
"CH_Winkler_Rudolf_1955__1","NT_LE-LH_T3_NA_01"
"CH_Winzeler_Johannes_1879__1","NT_LE-UH_T3_NA_01"
"CH_Winzeler_Johannes_1879__2","NT_LE-LH_T3_NA_01"
"CH_Wipfli_Emil_1900__1","NT_LE-UH_T3_NA_01"
"CH_Wirz_Christine_1944__1","NT_LE-LH_T3_NA_01"
"CH_Wittenwiler_Milli_1943__1","NT_LE-LH_T3_NA_01"
"CH_Wobmann_Walter_1957__1","NT_LE-LH_T3_NA_01"
"CH_Woog_Edgar_1898__1","NT_LE-LH_T3_NA_01"
"CH_Wuerth_Beni_1968__1","NT_LE-UH_T3_NA_01"
"CH_Wuethrich_Adrian_1980__1","NT_LE-LH_T3_NA_01"
"CH_Wuethrich_Ernst_1905__1","NT_LE-LH_T3_NA_01"
"CH_Wyer_Hans_1927__1","NT_LE-LH_T3_NA_01"
"CH_Wyler_Didier_1917__1","NT_LE-LH_T3_NA_01"
"CH_Wyss_Brigit_1960__1","NT_LE-LH_T3_NA_01"
"CH_Wyss_Edmund_1916__1","NT_LE-LH_T3_NA_01"
"CH_Wyss_Paul_1928__33","NT_LE-LH_T3_NA_01"
"CH_Wyss_Ursula_1973__1","NT_LE-LH_T3_NA_01"
"CH_Wyss_William_1938__1","NT_LE-LH_T3_NA_01"
"CH_Wyss_William_1938__2","NT_LE-LH_T3_NA_01"
"CH_Zaech_Guido_1935__1","NT_LE-LH_T3_NA_01"
"CH_Zanetti_Claudio_1967__1","NT_LE-LH_T3_NA_01"
"CH_Zanetti_Roberto_1954__1","NT_LE-UH_T3_NA_01"
"CH_Zanetti_Roberto_1954__2","NT_LE-LH_T3_NA_01"
"CH_Zapfl_Rosmarie_1939__1","NT_LE-LH_T3_NA_01"
"CH_Zbinden_Hans_1943__1","NT_LE-LH_T3_NA_01"
"CH_Zbinden_Hans_1943__2","NT_LE-LH_T3_NA_01"
"CH_Zbinden_Paul_1938__1","NT_LE-LH_T3_NA_01"
"CH_Zehnder_Alois_1898__1","NT_LE-UH_T3_NA_01"
"CH_Zehnder_Herbert_1927__1","NT_LE-LH_T3_NA_01"
"CH_Zeli_Edoardo_1882__1","NT_LE-LH_T3_NA_01"
"CH_Zeli_Edoardo_1882__2","NT_LE-LH_T3_NA_01"
"CH_Zeller_Andreas_1903__1","NT_LE-LH_T3_NA_01"
"CH_Zeller_Andreas_1903__2","NT_LE-LH_T3_NA_01"
"CH_Zeller_Andreas_1948__1","NT_LE-LH_T3_NA_01"
"CH_Zellweger_Eduard_1901__1","NT_LE-UH_T3_NA_01"
"CH_Zellweger_Eduard_1901__2","NT_LE-LH_T3_NA_01"
"CH_Zellweger_Eduard_1901__3","NT_LE-LH_T3_NA_01"
"CH_Zemp_Markus_1954__1","NT_LE-LH_T3_NA_01"
"CH_Ziegler_Jean_1934__1","NT_LE-LH_T3_NA_01"
"CH_Ziegler_Jean_1934__2","NT_LE-LH_T3_NA_01"
"CH_Ziegler_Josef_1924__1","NT_LE-LH_T3_NA_01"
"CH_Ziegler_Oswald_1933__1","NT_LE-UH_T3_NA_01"
"CH_Zigerli_Paul_1883__1","NT_LE-LH_T3_NA_01"
"CH_Zimmerli_Ulrich_1942__1","NT_LE-UH_T3_NA_01"
"CH_Zioerjen_Lothar_1955__1","NT_LE-LH_T3_NA_01"
"CH_Zisyadis_Josef_1956__1","NT_LE-LH_T3_NA_01"
"CH_Zisyadis_Josef_1956__2","NT_LE-LH_T3_NA_01"
"CH_Zoelch_Elisabeth_1951__1","NT_LE-LH_T3_NA_01"
"CH_Zuberbuehler_David_1979__1","NT_LE-LH_T3_NA_01"
"CH_Zueger_Arthur_1940__1","NT_LE-LH_T3_NA_01"
"CH_Zumbuehl_Norbert_1919__1","NT_LE-UH_T3_NA_01"
"CH_Zuppiger_Bruno_1952__1","NT_LE-LH_T3_NA_01"
"CH_Zust_Franz_1895__1","NT_LE-UH_T3_NA_01"
"CH_Zwahlen_Jean_1943__7","NT_LE-LH_T3_NA_01"
"CH_Zweifel_Ludwig_1888__1","NT_LE-LH_T3_NA_01"
"CH_Zwingli_Walter_1925__1","NT_LE-LH_T3_NA_01"
"CH_Zwygart_Otto_1911__1","NT_LE-LH_T3_NA_01"
"CH_Zwygart_Otto_1940__1","NT_LE-LH_T3_NA_01"
